"","place","room_type","price","neighbourhood_cleansed","minimum_nights"
"9692","Brussels","Private room",243,"Etterbeek",3
"9693","Brussels","Entire home/apt",259,"Woluwe-Saint-Lambert",1
"9694","Brussels","Entire home/apt",234,"Auderghem",2
"9695","Brussels","Private room",203,"Bruxelles",1
"9696","Brussels","Private room",225,"Forest",3
"9697","Brussels","Private room",154,"Forest",2
"9698","Brussels","Private room",162,"Woluwe-Saint-Pierre",1
"9699","Brussels","Entire home/apt",163,"Saint-Josse-ten-Noode",1
"9700","Brussels","Private room",234,"Saint-Josse-ten-Noode",18
"9701","Brussels","Entire home/apt",163,"Saint-Josse-ten-Noode",1
"9702","Brussels","Entire home/apt",163,"Saint-Josse-ten-Noode",1
"9703","Brussels","Entire home/apt",163,"Saint-Josse-ten-Noode",1
"9704","Brussels","Entire home/apt",264,"Ixelles",3
"9705","Brussels","Entire home/apt",248,"Ixelles",1
"9706","Brussels","Private room",167,"Molenbeek-Saint-Jean",1
"9707","Brussels","Entire home/apt",36,"Bruxelles",2
"9708","Brussels","Private room",225,"Bruxelles",1
"9709","Brussels","Private room",225,"Saint-Gilles",2
"9710","Brussels","Entire home/apt",243,"Bruxelles",4
"9711","Brussels","Entire home/apt",46,"Bruxelles",1
"9712","Brussels","Private room",203,"Saint-Gilles",3
"9713","Brussels","Entire home/apt",46,"Bruxelles",1
"9714","Brussels","Entire home/apt",266,"Bruxelles",2
"9715","Brussels","Entire home/apt",298,"Bruxelles",3
"9716","Brussels","Entire home/apt",243,"Ixelles",2
"9717","Brussels","Entire home/apt",249,"Jette",2
"9718","Brussels","Entire home/apt",46,"Bruxelles",1
"9719","Brussels","Private room",194,"Ixelles",2
"9720","Brussels","Entire home/apt",90,"Bruxelles",30
"9721","Brussels","Entire home/apt",266,"Bruxelles",1
"9722","Brussels","Private room",144,"Woluwe-Saint-Pierre",2
"9723","Brussels","Entire home/apt",275,"Jette",1
"9724","Brussels","Private room",225,"Jette",2
"9725","Brussels","Private room",243,"Bruxelles",1
"9726","Brussels","Entire home/apt",259,"Bruxelles",1
"9727","Brussels","Private room",144,"Auderghem",1
"9728","Brussels","Private room",225,"Forest",15
"9729","Brussels","Private room",212,"Forest",15
"9730","Brussels","Private room",264,"Schaerbeek",15
"9731","Brussels","Entire home/apt",266,"Schaerbeek",2
"9732","Brussels","Entire home/apt",259,"Bruxelles",2
"9733","Brussels","Entire home/apt",203,"Ixelles",2
"9734","Brussels","Private room",36,"Anderlecht",1
"9735","Brussels","Entire home/apt",203,"Schaerbeek",1
"9736","Brussels","Entire home/apt",203,"Schaerbeek",1
"9737","Brussels","Entire home/apt",203,"Schaerbeek",1
"9738","Brussels","Entire home/apt",214,"Schaerbeek",1
"9739","Brussels","Entire home/apt",225,"Schaerbeek",1
"9740","Brussels","Private room",126,"Ixelles",3
"9741","Brussels","Private room",126,"Ixelles",15
"9742","Brussels","Entire home/apt",25,"Evere",1
"9743","Brussels","Entire home/apt",14,"Bruxelles",1
"9744","Brussels","Private room",266,"Bruxelles",1
"9745","Brussels","Private room",203,"Saint-Josse-ten-Noode",7
"9746","Brussels","Private room",182,"Forest",1
"9747","Brussels","Private room",172,"Woluwe-Saint-Lambert",1
"9748","Brussels","Private room",194,"Ganshoren",2
"9749","Brussels","Entire home/apt",247,"Bruxelles",1
"9750","Brussels","Entire home/apt",212,"Etterbeek",5
"9751","Brussels","Private room",41,"Saint-Gilles",2
"9752","Brussels","Private room",203,"Ixelles",1
"9753","Brussels","Entire home/apt",275,"Anderlecht",1
"9754","Brussels","Entire home/apt",225,"Ganshoren",1
"9755","Brussels","Entire home/apt",259,"Etterbeek",2
"9756","Brussels","Entire home/apt",272,"Ganshoren",3
"9757","Brussels","Private room",182,"Ixelles",1
"9758","Brussels","Private room",225,"Schaerbeek",7
"9759","Brussels","Entire home/apt",280,"Bruxelles",1
"9760","Brussels","Private room",243,"Woluwe-Saint-Lambert",2
"9761","Brussels","Entire home/apt",266,"Ixelles",1
"9762","Brussels","Entire home/apt",203,"Anderlecht",2
"9763","Brussels","Entire home/apt",221,"Bruxelles",1
"9764","Brussels","Private room",182,"Schaerbeek",1
"9765","Brussels","Entire home/apt",115,"Saint-Gilles",1
"9766","Brussels","Private room",138,"Woluwe-Saint-Lambert",1
"9767","Brussels","Hotel room",14,"Bruxelles",1
"9768","Brussels","Hotel room",14,"Bruxelles",1
"9769","Brussels","Hotel room",14,"Bruxelles",1
"9770","Brussels","Private room",25,"Bruxelles",1
"9771","Brussels","Hotel room",14,"Bruxelles",1
"9772","Brussels","Private room",225,"Ixelles",2
"9773","Brussels","Entire home/apt",41,"Ixelles",3
"9774","Brussels","Entire home/apt",66,"Ixelles",6
"9775","Brussels","Entire home/apt",237,"Molenbeek-Saint-Jean",1
"9776","Brussels","Entire home/apt",259,"Ixelles",2
"9777","Brussels","Entire home/apt",275,"Uccle",2
"9778","Brussels","Entire home/apt",41,"Ixelles",15
"9779","Brussels","Private room",138,"Ixelles",3
"9780","Brussels","Entire home/apt",223,"Bruxelles",1
"9781","Brussels","Entire home/apt",280,"Bruxelles",1
"9782","Brussels","Entire home/apt",271,"Saint-Gilles",90
"9783","Brussels","Entire home/apt",259,"Bruxelles",7
"9784","Brussels","Entire home/apt",271,"Saint-Gilles",90
"9785","Brussels","Entire home/apt",243,"Bruxelles",2
"9786","Brussels","Entire home/apt",56,"Forest",2
"9787","Brussels","Private room",112,"Anderlecht",4
"9788","Brussels","Private room",182,"Bruxelles",1
"9789","Brussels","Entire home/apt",80,"Uccle",2
"9790","Brussels","Entire home/apt",46,"Bruxelles",3
"9791","Brussels","Entire home/apt",46,"Bruxelles",3
"9792","Brussels","Entire home/apt",264,"Bruxelles",1
"9793","Brussels","Entire home/apt",266,"Bruxelles",1
"9794","Brussels","Entire home/apt",66,"Bruxelles",3
"9795","Brussels","Entire home/apt",251,"Bruxelles",1
"9796","Brussels","Entire home/apt",234,"Bruxelles",1
"9797","Brussels","Entire home/apt",266,"Saint-Gilles",1
"9798","Brussels","Entire home/apt",259,"Bruxelles",2
"9799","Brussels","Entire home/apt",266,"Forest",1
"9800","Brussels","Entire home/apt",249,"Forest",1
"9801","Brussels","Entire home/apt",234,"Saint-Josse-ten-Noode",1
"9802","Brussels","Entire home/apt",106,"Anderlecht",4
"9803","Brussels","Entire home/apt",66,"Woluwe-Saint-Lambert",1
"9804","Brussels","Private room",203,"Jette",1
"9805","Brussels","Private room",225,"Bruxelles",1
"9806","Brussels","Entire home/apt",295,"Uccle",2
"9807","Brussels","Private room",144,"Ixelles",5
"9808","Brussels","Private room",225,"Anderlecht",1
"9809","Brussels","Entire home/apt",203,"Saint-Gilles",3
"9810","Brussels","Private room",182,"Forest",2
"9811","Brussels","Entire home/apt",223,"Anderlecht",1
"9812","Brussels","Entire home/apt",36,"Ixelles",1
"9813","Brussels","Entire home/apt",185,"Molenbeek-Saint-Jean",1
"9814","Brussels","Entire home/apt",268,"Anderlecht",1
"9815","Brussels","Entire home/apt",23,"Woluwe-Saint-Pierre",1
"9816","Brussels","Entire home/apt",214,"Ixelles",10
"9817","Brussels","Entire home/apt",238,"Bruxelles",1
"9818","Brussels","Entire home/apt",14,"Saint-Gilles",1
"9819","Brussels","Entire home/apt",289,"Bruxelles",1
"9820","Brussels","Entire home/apt",275,"Saint-Gilles",1
"9821","Brussels","Entire home/apt",207,"Bruxelles",30
"9822","Brussels","Entire home/apt",225,"Ganshoren",2
"9823","Brussels","Entire home/apt",34,"Forest",2
"9824","Brussels","Entire home/apt",234,"Ixelles",7
"9825","Brussels","Entire home/apt",214,"Etterbeek",2
"9826","Brussels","Entire home/apt",120,"Bruxelles",2
"9827","Brussels","Private room",214,"Bruxelles",1
"9828","Brussels","Entire home/apt",272,"Bruxelles",3
"9829","Brussels","Private room",14,"Bruxelles",3
"9830","Brussels","Private room",238,"Forest",1
"9831","Brussels","Entire home/apt",30,"Bruxelles",2
"9832","Brussels","Private room",243,"Bruxelles",1
"9833","Brussels","Private room",71,"Bruxelles",1
"9834","Brussels","Private room",71,"Bruxelles",1
"9835","Brussels","Entire home/apt",14,"Etterbeek",30
"9836","Brussels","Hotel room",225,"Forest",1
"9837","Brussels","Entire home/apt",281,"Bruxelles",2
"9838","Brussels","Private room",219,"Bruxelles",2
"9839","Brussels","Entire home/apt",46,"Bruxelles",3
"9840","Brussels","Entire home/apt",46,"Bruxelles",3
"9841","Brussels","Entire home/apt",243,"Ixelles",2
"9842","Brussels","Entire home/apt",225,"Molenbeek-Saint-Jean",1
"9843","Brussels","Entire home/apt",281,"Etterbeek",3
"9844","Brussels","Entire home/apt",243,"Saint-Gilles",2
"9845","Brussels","Entire home/apt",90,"Bruxelles",3
"9846","Brussels","Entire home/apt",25,"Bruxelles",3
"9847","Brussels","Entire home/apt",66,"Bruxelles",3
"9848","Brussels","Entire home/apt",46,"Bruxelles",3
"9849","Brussels","Private room",162,"Bruxelles",2
"9850","Brussels","Entire home/apt",172,"Anderlecht",3
"9851","Brussels","Entire home/apt",175,"Anderlecht",3
"9852","Brussels","Entire home/apt",167,"Anderlecht",3
"9853","Brussels","Entire home/apt",178,"Saint-Gilles",3
"9854","Brussels","Entire home/apt",185,"Anderlecht",3
"9855","Brussels","Private room",112,"Auderghem",1
"9856","Brussels","Shared room",65,"Jette",30
"9857","Brussels","Entire home/apt",182,"Saint-Gilles",3
"9858","Brussels","Entire home/apt",172,"Saint-Gilles",3
"9859","Brussels","Entire home/apt",182,"Saint-Gilles",3
"9860","Brussels","Entire home/apt",172,"Saint-Gilles",3
"9861","Brussels","Private room",225,"Auderghem",1
"9862","Brussels","Private room",106,"Anderlecht",4
"9863","Brussels","Private room",138,"Anderlecht",4
"9864","Brussels","Private room",275,"Auderghem",1
"9865","Brussels","Private room",225,"Auderghem",1
"9866","Brussels","Private room",142,"Ixelles",30
"9867","Brussels","Entire home/apt",243,"Anderlecht",1
"9868","Brussels","Entire home/apt",214,"Forest",3
"9869","Brussels","Entire home/apt",281,"Bruxelles",3
"9870","Brussels","Entire home/apt",234,"Auderghem",2
"9871","Brussels","Private room",207,"Bruxelles",2
"9872","Brussels","Private room",188,"Ixelles",1
"9873","Brussels","Entire home/apt",36,"Saint-Gilles",2
"9874","Brussels","Private room",266,"Ixelles",1
"9875","Brussels","Private room",151,"Ixelles",1
"9876","Brussels","Entire home/apt",243,"Saint-Gilles",3
"9877","Brussels","Private room",203,"Woluwe-Saint-Lambert",2
"9878","Brussels","Private room",225,"Bruxelles",1
"9879","Brussels","Private room",209,"Uccle",3
"9880","Brussels","Entire home/apt",50,"Ixelles",3
"9881","Brussels","Entire home/apt",25,"Bruxelles",3
"9882","Brussels","Entire home/apt",259,"Etterbeek",1
"9883","Brussels","Private room",106,"Schaerbeek",3
"9884","Brussels","Private room",46,"Bruxelles",1
"9885","Brussels","Private room",249,"Uccle",2
"9886","Brussels","Private room",259,"Jette",2
"9887","Brussels","Entire home/apt",289,"Anderlecht",3
"9888","Brussels","Entire home/apt",36,"Uccle",10
"9889","Brussels","Entire home/apt",295,"Forest",10
"9890","Brussels","Hotel room",123,"Schaerbeek",1
"9891","Brussels","Hotel room",146,"Schaerbeek",1
"9892","Brussels","Hotel room",187,"Schaerbeek",1
"9893","Brussels","Hotel room",216,"Schaerbeek",1
"9894","Brussels","Hotel room",233,"Schaerbeek",1
"9895","Brussels","Hotel room",91,"Schaerbeek",1
"9896","Brussels","Hotel room",91,"Schaerbeek",1
"9897","Brussels","Hotel room",290,"Schaerbeek",1
"9898","Brussels","Private room",91,"Schaerbeek",1
"9899","Brussels","Entire home/apt",130,"Ixelles",1
"9900","Brussels","Entire home/apt",266,"Ixelles",5
"9901","Brussels","Entire home/apt",46,"Bruxelles",3
"9902","Brussels","Entire home/apt",249,"Etterbeek",1
"9903","Brussels","Entire home/apt",281,"Etterbeek",2
"9904","Brussels","Entire home/apt",225,"Ixelles",1
"9905","Brussels","Entire home/apt",269,"Bruxelles",1
"9906","Brussels","Private room",266,"Bruxelles",3
"9907","Brussels","Entire home/apt",36,"Bruxelles",2
"9908","Brussels","Private room",138,"Molenbeek-Saint-Jean",1
"9909","Brussels","Private room",162,"Schaerbeek",5
"9910","Brussels","Entire home/apt",219,"Bruxelles",1
"9911","Brussels","Private room",182,"Saint-Gilles",1
"9912","Brussels","Entire home/apt",214,"Saint-Gilles",4
"9913","Brussels","Entire home/apt",225,"Bruxelles",90
"9914","Brussels","Entire home/apt",275,"Ixelles",1
"9915","Brussels","Entire home/apt",234,"Bruxelles",1
"9916","Brussels","Entire home/apt",275,"Ixelles",3
"9917","Brussels","Private room",182,"Saint-Gilles",1
"9918","Brussels","Entire home/apt",25,"Bruxelles",1
"9919","Brussels","Entire home/apt",241,"Schaerbeek",1
"9920","Brussels","Entire home/apt",60,"Bruxelles",1
"9921","Brussels","Entire home/apt",107,"Ixelles",2
"9922","Brussels","Entire home/apt",221,"Berchem-Sainte-Agathe",1
"9923","Brussels","Entire home/apt",214,"Woluwe-Saint-Lambert",2
"9924","Brussels","Private room",162,"Ixelles",5
"9925","Brussels","Entire home/apt",259,"Uccle",2
"9926","Brussels","Entire home/apt",182,"Anderlecht",4
"9927","Brussels","Private room",214,"Jette",1
"9928","Brussels","Entire home/apt",204,"Woluwe-Saint-Pierre",3
"9929","Brussels","Entire home/apt",225,"Ixelles",1
"9930","Brussels","Private room",138,"Schaerbeek",1
"9931","Brussels","Entire home/apt",36,"Saint-Gilles",1
"9932","Brussels","Entire home/apt",46,"Bruxelles",1
"9933","Brussels","Entire home/apt",68,"Bruxelles",1
"9934","Brussels","Entire home/apt",207,"Bruxelles",30
"9935","Brussels","Entire home/apt",234,"Bruxelles",10
"9936","Brussels","Private room",243,"Forest",2
"9937","Brussels","Shared room",106,"Forest",1
"9938","Brussels","Entire home/apt",14,"Forest",2
"9939","Brussels","Entire home/apt",14,"Saint-Gilles",3
"9940","Brussels","Entire home/apt",25,"Ixelles",3
"9941","Brussels","Entire home/apt",66,"Uccle",2
"9942","Brussels","Entire home/apt",259,"Ixelles",3
"9943","Brussels","Entire home/apt",259,"Ixelles",3
"9944","Brussels","Private room",243,"Ixelles",2
"9945","Brussels","Private room",131,"Bruxelles",2
"9946","Brussels","Private room",221,"Etterbeek",2
"9947","Brussels","Entire home/apt",249,"Bruxelles",2
"9948","Brussels","Private room",259,"Woluwe-Saint-Pierre",2
"9949","Brussels","Entire home/apt",76,"Bruxelles",1
"9950","Brussels","Entire home/apt",57,"Bruxelles",1
"9951","Brussels","Entire home/apt",57,"Bruxelles",1
"9952","Brussels","Entire home/apt",57,"Bruxelles",1
"9953","Brussels","Entire home/apt",60,"Bruxelles",1
"9954","Brussels","Entire home/apt",50,"Bruxelles",1
"9955","Brussels","Entire home/apt",248,"Saint-Gilles",3
"9956","Brussels","Entire home/apt",234,"Schaerbeek",2
"9957","Brussels","Private room",167,"Molenbeek-Saint-Jean",2
"9958","Brussels","Entire home/apt",243,"Anderlecht",1
"9959","Brussels","Entire home/apt",214,"Ixelles",30
"9960","Brussels","Entire home/apt",243,"Ixelles",2
"9961","Brussels","Entire home/apt",243,"Anderlecht",30
"9962","Brussels","Entire home/apt",243,"Anderlecht",30
"9963","Brussels","Entire home/apt",234,"Ixelles",15
"9964","Brussels","Entire home/apt",172,"Uccle",30
"9965","Brussels","Entire home/apt",269,"Anderlecht",1
"9966","Brussels","Entire home/apt",240,"Bruxelles",3
"9967","Brussels","Entire home/apt",225,"Schaerbeek",1
"9968","Brussels","Private room",214,"Ixelles",4
"9969","Brussels","Entire home/apt",183,"Auderghem",2
"9970","Brussels","Entire home/apt",289,"Bruxelles",1
"9971","Brussels","Private room",243,"Bruxelles",4
"9972","Brussels","Entire home/apt",246,"Saint-Gilles",1
"9973","Brussels","Private room",188,"Molenbeek-Saint-Jean",1
"9974","Brussels","Private room",249,"Saint-Gilles",2
"9975","Brussels","Entire home/apt",286,"Berchem-Sainte-Agathe",3
"9976","Brussels","Private room",221,"Etterbeek",2
"9977","Brussels","Private room",178,"Etterbeek",2
"9978","Brussels","Entire home/apt",243,"Ixelles",120
"9979","Brussels","Private room",167,"Saint-Gilles",1
"9980","Brussels","Private room",182,"Forest",1
"9981","Brussels","Entire home/apt",266,"Ixelles",2
"9982","Brussels","Private room",234,"Etterbeek",1
"9983","Brussels","Entire home/apt",259,"Uccle",2
"9984","Brussels","Entire home/apt",259,"Uccle",3
"9985","Brussels","Entire home/apt",139,"Bruxelles",2
"9986","Brussels","Entire home/apt",249,"Bruxelles",2
"9987","Brussels","Entire home/apt",73,"Etterbeek",1
"9988","Brussels","Entire home/apt",266,"Auderghem",2
"9989","Brussels","Entire home/apt",261,"Bruxelles",1
"9990","Brussels","Entire home/apt",275,"Uccle",2
"9991","Brussels","Entire home/apt",246,"Bruxelles",1
"9992","Brussels","Private room",214,"Uccle",1
"9993","Brussels","Entire home/apt",266,"Forest",2
"9994","Brussels","Entire home/apt",66,"Bruxelles",3
"9995","Brussels","Entire home/apt",256,"Bruxelles",1
"9996","Brussels","Entire home/apt",275,"Bruxelles",2
"9997","Brussels","Private room",214,"Anderlecht",2
"9998","Brussels","Entire home/apt",56,"Ixelles",1
"9999","Brussels","Entire home/apt",56,"Ixelles",1
"10000","Brussels","Entire home/apt",56,"Ixelles",1
"10001","Brussels","Entire home/apt",56,"Ixelles",1
"10002","Brussels","Entire home/apt",286,"Ixelles",1
"10003","Brussels","Private room",217,"Saint-Gilles",2
"10004","Brussels","Private room",217,"Saint-Gilles",2
"10005","Brussels","Private room",207,"Saint-Gilles",2
"10006","Brussels","Private room",207,"Saint-Gilles",2
"10007","Brussels","Private room",217,"Saint-Gilles",2
"10008","Brussels","Entire home/apt",214,"Auderghem",7
"10009","Brussels","Entire home/apt",266,"Ixelles",2
"10010","Brussels","Entire home/apt",56,"Saint-Josse-ten-Noode",1
"10011","Brussels","Entire home/apt",68,"Saint-Josse-ten-Noode",1
"10012","Brussels","Entire home/apt",249,"Ixelles",1
"10013","Brussels","Entire home/apt",56,"Saint-Josse-ten-Noode",1
"10014","Brussels","Entire home/apt",56,"Bruxelles",1
"10015","Brussels","Entire home/apt",56,"Bruxelles",1
"10016","Brussels","Entire home/apt",56,"Bruxelles",1
"10017","Brussels","Entire home/apt",56,"Etterbeek",1
"10018","Brussels","Entire home/apt",56,"Etterbeek",1
"10019","Brussels","Private room",243,"Bruxelles",1
"10020","Brussels","Entire home/apt",228,"Anderlecht",5
"10021","Brussels","Entire home/apt",227,"Bruxelles",1
"10022","Brussels","Private room",194,"Bruxelles",1
"10023","Brussels","Shared room",106,"Molenbeek-Saint-Jean",1
"10024","Brussels","Private room",253,"Ixelles",1
"10025","Brussels","Entire home/apt",275,"Bruxelles",2
"10026","Brussels","Entire home/apt",36,"Bruxelles",2
"10027","Brussels","Entire home/apt",104,"Woluwe-Saint-Pierre",1
"10028","Brussels","Entire home/apt",243,"Saint-Gilles",1
"10029","Brussels","Private room",203,"Woluwe-Saint-Pierre",1
"10030","Brussels","Entire home/apt",163,"Auderghem",2
"10031","Brussels","Shared room",106,"Saint-Josse-ten-Noode",2
"10032","Brussels","Entire home/apt",182,"Uccle",2
"10033","Brussels","Shared room",138,"Molenbeek-Saint-Jean",1
"10034","Brussels","Entire home/apt",249,"Forest",3
"10035","Brussels","Private room",138,"Watermael-Boitsfort",90
